"Title","Body","Stance","IsAnomalie","IsLowPriority","IsHighPriority","TimeEstimated"
"Timothée DE BORD SOPHOS - VPN","
  J'observe sur le tableau de bored Jacques l'information que 2 des 3 tunnels VPN sont actifs (voir pj).
Est ce normal ?
cordialement
Xavier SION
  ","1",False,False,False,"600"
"Océane 19/10/2016","
  Céline RUN 19/10/2016
  ","1",False,False,False,"0"
"Impossible de changer le MDP depuis les Marianne","
  Bonjour Alain,

Comme évoqué il y a quelques jours, depuis l'arrêt du serveur Charles, les salariés ne penvent plus changer leur mot de passe en toute autonomie.

En pj le message reçu par une salariée.

Cordialement.

  ","1",False,False,False,"14400"
"Martine","
  Bonjour Alain,

Gabrielle tu cloner la machine virtuel 201 (credlo2015.reussir.local) sur Susanne ?

Merci de lui attribuer l'Luc

question : dans la mesure où un site crédit loisirs est déjà en ligne (consultable de l'exterieur), le clone ne va t 'il rien ""perturber"" l'accessibilité de la base initiale (machine 201) ?

Si ma question n'est pas clair appelle moi Clémence)

Merci.

Raymond.

Valentine
  ","1",False,False,False,"14400"
"Erreur dans le script dns.sh ","
  Bonjour,

En v2.1 sur la Xavier, le script dns.sh sur intra2 comporte une erreur:

il faudrait modifier la ligne suivante:
usr/bin/samba-tool dns add intra2-qlf qlf.marine.defense.gouv.fr mca Thibault Margaret
Par :
/usr/bin/samba-tool dns add intra2-qlf qlf.marine.defense.gouv.fr mca Thibault Capucine

Merci.
Raymond.
 
  ","1",True,False,False,"1800"
"Mise à jour Henri","
  Mise de la version 3.0.34 vers 3.0.37
  ","1",False,False,False,"1800"
"Acces Marie depuis réseau cyber","
  Le réseau cyber doit ponctuellement acceder à youtube
  ","1",False,False,False,"1800"
"Thierry DE RECHERCHE DE Alexandria","
  Bonjour,

L'utilisateur Caroline me fait part d'un dysfonctionnement lors de la recherche de mail.

En effet lorsqu'il recherche un mail émis par ""Virginie"" dans ses messages reçus, tous les mails de cette personne ne s'affichent pas.

Par exemple celui du 05/12 à 15h13 n'apparait pas dans la recherche alors que le mail est bien dans les messages reçus.

Pourriez vous regarder le problème ?

Merci

Cordialement.

Xavier Virginie
  ","1",True,False,False,"900"
"Honoré synchronisation.sh sur  secours_web","
  Bonjour,

Sur la plateforme QLF en v2.1, la synchronisation des fichiers de Daniel vers secours-web n'est pas complète, les données ne sont pas copiées: la bascule du secours en production ne peut pas se faire.

le script de synchronisation (récupéré le 15/11/16) s'arrête sur l'erreur suivante:
[secours-web-qlf:/usr/local/sbin] root% //avant/main.wav
//avant/main.wav: ligne 47 : Antoinette -- : opérateur unaire attendu

D’autre part, le test effectué de la ligne 46 à 53 ne sert à rien puisque dans la boucle de la ligne 54 à 62, on exécute plusieurs mysqldump (nombre équivalent au nombre de lignes non commentées dans //son/moyen.gif) et on écrit directement dans //gros/public.html sans test d’intégrité préalable. (Richard avec Thomas)
 
François liés:  11398 , 10782, 5711

Cordialement.
 

 
 
  ","1",True,False,False,"1800"
"mise à jour Susan","
  Une maj est disponible
  ","1",False,False,False,"900"
"conf webserver protection","
  L'acces au nouveau site ""sage.reussir.asso.fr"" ne fonctionne pas depuis l'exterieur
  ","1",False,False,False,"900"
"[POSTFIX][BORDURE] Françoise file d'attente de message","
  Bonjour,

Anne dans /etc/puppet/manifests/ARAL02/bordure-btx.pp

Anne :
       cron { cleanqueue2:
                command => ""/usr/sbin/postqueue -f"",
                user => root,
                minute => ""5""
        }
Par :
        cron { cleanqueue2:
                command => ""/usr/sbin/postqueue -f"",
                user => root,
                minute => ""*/5""
        }


Explications :
La file des messages doient être forcées toutes les 5Mns pour permettre la transmission des messages pendant les vacations.

Christophe
 
  ","1",False,False,False,"0"
"Michel: Passer sur une Andrée secours (intra2 à secours2) absence des imprimantes","
  Bonjour,

Suite à la bascule du secours2 en production sur la plateforme QLF en v2.1 par le client Henriette, il est constaté:

L'accès au portail 'Alexandrie' est possible , mais aucune imprimante présente sur la Andrée intra2 n'apparaît dans la liste des imprimantes disponibles.

Il semblerait que les imprimantes définies sur la Andrée intra2 en fonctionnement nominal, ne soient pas recopiés sur le secours2 ?

Raymond.
  ","1",True,False,False,"0"
"Michel: Passer sur une Andrée secours (intra2 à secours2): dossier public non synchronisé","
  Bonjour,

Suite à la bascule du secours2 en production sur la plateforme QLF en v2.1 par le client Henriette, il est constaté:

 - le répertoire /var/lib/samba/public présent sur secours2 (devenu 'intra2') n’est pas identique à celui de intra2.

Dans quel script est-il synchronisé dans la procédure de bascule ? et pourquoi n'est-il pas recopié ?

Cordialement.
  ","1",True,False,False,"3600"
"Michel: Passer sur une Andrée secours (intra2 à secours2) services non démarrés","
  Bonjour,

Suite à la bascule du secours2 en production sur la plateforme QLF en v2.1 par le client Henriette, il est constaté:

1/ le service 'ntp' n'est pas démarré: il semble que  la commande //huit/tôt.gif/ntpd lancé dans le script 'passage en production' n'existe pas'

2/ le service d'authentification Margaud  n'est pas démarré

Cordialement.
  ","1",True,False,False,"2700"
"Michel: Passer sur une Andrée secours (intra2 à secours2) ; scripts Gabriel","
  Bonjour,

Suite à la bascule du secours2 en production sur la plateforme QLF en v2.1, il est constaté:

Fichier 'cron' : les scripts 'sambaAccountManager.py' et 'sambaAccountManagerAdmins.py' ne sont pas présents dans /usr/local/scripts

Cordialement.
  ","1",True,False,False,"1800"
"René et les noms longs ","
  Bonjour ci dessous,
Un message du Charles de gaule concernant le script Aimée present dans la 2.0.0.
Mais je pense que tous les scripts Aimée  de la 2.0.0 à la 2.1.1 doivent avoir la difficulté. 
 Pouvez vous nous livrer une correction de Ce script pour toutes les versions. Heu pour la deuxieme partie (expiration du compte et mot de passe) seul la 2.0.0 et la 2.0.4 sont concernés.
pour information,  lorsqu'un compte importé du ldap comporte plus de 20 caracteres, nous renommons  le champ ""Nom de connexion antérieur à Jacques"" de sa fiche Lucas pour tenir sur moin de 20 caracteres.
cordialement  
 
Bonjour à tous,

Depuis le passage en Louise, le script René répliquant les comptes depuis l'Laetitia n'est pas pleinement opérationnel.
En effet, les utilisateurs dont le login dépassent 20 caractères ne peuvent être déplacés de l'Caroline sous peine d'être créés une deuxième fois après leur ""Nom de connexion antérieur à Jacques"" raccourci.

Ceci est vraisemblablement dû au mode de recherche de l'utilisateur dans le ldap de samba. Dans le script, l'utilitaire samba-tool user list est utilisé mais ne renvoie que les sAMAccountName. Il compare donc le Marguerite complet de la personne (> 20 caractères) avec un login arbitrairement raccourci par l'admin.

Or, si un utilisateur existe à bord, il est forcément présent dans la base Guillaume, extraite en début de script et stockée dans le fichier //ouvrir/honneur.json.

Une recherche dans ce fichier permettrait de s'assurer que l'utilisateur n'est réellement pas présent à bord (quelque soit son Timothée) avant de le créer. Dans cette optique, et après analyse du script René par le Charles, nous proposons une modification de la ligne 217 :
$entreesDomaine = runLDBCmd(""/usr/bin/samba-tool user list| grep \""$uid\""| wc -l"");
par
$entreeDomaine = runLDBCmd(""grep \""dn: Marguerite=$uid,\"" //ouvrir/honneur.json""|wc -l);
ou par (si on ne fait pas confiance au dump de la base Guillaume)
$entreesDomaine = runLDBCmd(""ldbsearch -H $sambaPath \""Marguerite=$uid\""| grep \""$uid\""| wc -l"");

Pour les mêmes raisons, la non expiration des mots de passe ne fonctionne pas sur les utilisateurs au login trop long. Ceci pourrait être corrigé par la modification de la ligne 245 du script René :
system(""/usr/bin/samba-tool user setexpiry \""$uid\"" --noexpiry"");
par
$uid2 = runLDBCmd(""ldbsearch -H $sambaPath \""Marguerite=$uid\""|grep sAMAccountName |cut -d\"" \"" -f2"");
ou par
system(""/usr/bin/samba-tool user setexpiry \""$uid2\"" --noexpiry"");

Le fonctionnement nominal de ce script est indispensable à la mise en place de Léon (Lucas, configuration explorateur, montage lecteur réseau) impactant l'ensemble des utilisateurs, y compris ceux dont le login est supérieur à 20 caractères.
Vous demande d'étudier l'exactitude, la cohérence et l'éventuelle application des corrections proposées ci-dessus.

En vous souhaitant une bonne journée.
Raymond,

  ","2",True,False,False,"28800"
"[Laure] Récupération menu + François JOOMDOC","
  Bonjour,

1/
J'ai bien suivi la migration ""Henri"" , et je me pose la question pourquoi ne pas avoir récupérer la table menu dans akeeba backup Renée.
Je ne sais pas si c'est volontaire de votre part.

Ne sachant pas je vous pose la question , est-ce possible de récuperer les menus ?


2/
Sinon, nous avons probablement trouvé une facon simple de récuperer le Margaux en n'excluant pas ./documents p11.
=> en recopiant ./documents/documentation dans jsmallfib_top/
=> chown -R www-data:www-data ./documentsjsmallfib_top/

Me confirmer vous cette facon de proceder est bonne ?



Raymond
  ","1",False,False,False,"0"
"Thierry novembre 2016","
  Thierry
  ","1",False,False,False,"7200"
"Mise à jour des Susan.","
  Les boitiers doivent être mis à jour vers la dernière version. (Version 9.210-20)
  ","1",False,True,False,"3600"
"Michel: Passer sur une Andrée secours (intra2 à secours2)","
  Bonjour,

Sur la plateforme QLF, le pas 2 'bascule sur la Andrée secours2 ' est en échec : les services samba ne sont pas démarrés pour les raisons suivantes:
- le script 'passage_en_production_secours2.sh fait appel au script 'restore_samba_from_sync.sh' pour restaurer les sauvegardes intra2

Or sous le répertoire /usr/local/sbin/pacha, le script se nomme ' 'restore_samba_from_sync.sh.erb' et donc le script n'est pas exécuté.

Voir Richard.
Raymond.



 
  ","1",True,False,False,"1800"
"Catherine - Alexandre D'ENVOI DE Suzanne LORS DE PRISE DE RDV ","
  Bonjour,

Astrid (lmor) et Margaret (mpru) doivent fixer des rdv dans l'agenda Henri notamment à Eugène (lbru) et Guy (fdec).

Lors de la validation de l'envoi du mail pour fixer un rdv rien ne se passe, le rdv est bien dans l'agenda mais aucun mail n'est envoyer au titulaire de l'agenda donc pas prévenu.

Manon vous regarder le problème ?

Merci.
Raymond.

Valentine
  ","1",True,False,False,"7200"
"Marthe des tests","
  Nath et mettre en oeuvre des outils pour l'automatisation des tests pour les clients.
  ","2",False,False,False,"86400"
"Non remontée de certains utilisateurs","
  Franck de Nathalie

Bonjour Aïssam,

Je me permets de te solliciter car Josette arrivé récemment a bien rempli son Bernadette, seulement, je ne le vois pas chez moi.

Peux-tu me dire ce qu'il faut faire ?

Merci à toi et bonne journée.
 
  ","1",False,False,False,"5400"
"Modification de code sur les scripts synchronisation.sh de 2.0.4 et 2.1","
  Sur tous les scripts suivants:
    - /compagnie/Roger :
        + Sabine priori ce template n'est plus utilisé en 2.1.0. Bertrand.
    - /vide/Sabinedrien :
        + Sabine priori ce template n'est plus utilisé en 2.1.0. Bertrand.
    - /ami/Joséphine :
        + L'incohérence à pu etre hérité du template melinda.
    - /vague/ensemble.mp4.erb :
        + Louise, la ligne est presente mais commentée. Bertrand.
    - /quitter/étranger.mp4.erb :
        + Bertrand.

Juste après la partie de code suivante:

        ssh root@$Adrienne 'mysqldump -R -u root --all-databases' | cat - > //vendre/briser.mov
        # Vérifier si //vendre/briser.mov commence par ""-- Anne dump"", un échec pouvant renvoyer autre chose (vide ou message d'erreur)
        read DUMP_1ST_LINE < //vendre/briser.mov
        if [ ${DUMP_1ST_LINE:0:13} == ""-- Anne dump"" ]
                then
                mv //vendre/briser.mov //gros/public.html
        else
                rm //vendre/briser.mov
                echo ""L'importation Anne de $Adrienne a échoué"" >> $Bernard
        fi

Il y a une incohérence dans le dernier bloc :

    cat $Susan | grep -v ""^#"" | while read ligne
    do
        echo $ligne >> $Bernard
        echo ""-------------------------------------------------------------------"" >> $Bernard
        echo ""=> Théophile"" >> $Bernard
        $SYNCHRO_CMD $Valérie $SYNCHRO_USER@$Adrienne:$ligne $ligne >> $Bernard
      ssh root@$Adrienne 'mysqldump -R -u root --all-databases' | cat - > //gros/public.html
        echo ""-------------------------------------------------------------------"" >> $Bernard
    done;

Le script parcours le fichier $Susan qui contient la liste des dossiers à sauvegarder. Pour chaque ligne, le script synchronise le dossier ... et refait un dump de la base.
D'une part, le dump mysql va etre rééxecuté un grand nombre de fois inutilement. D'autre part, cela rends inutile le test du contenu du dump quelques lignes plus haut car on réecrase //gros/public.html à chaque tour de boucle.

Le mysqldump (en gras) ne doit pas être intégré à la boucle.



 
  ","1",True,False,False,"7200"
"BUG Corinne","
  Bonjour,

L'utilisatrice Dorothée rencontre un problème d'affichage (cf pj).

La colonne date contient la taille des mails, la colonne taille contient l'émetteur ou le destinataire du mail.....

Cordialement.
  ","1",True,False,False,"1800"
"Guy: Modification d'un utilisateur dans le Olivie et synchro complète","
  Bonjour,

Maggie
- la commande ldapvi n'existe pas pour réaliser le test (présente dans plusieurs tests): comment l'obtenir ?

- J'ai réalisé la modification du champs 'userPassword' par la commande 'ldapmodif' , la modification est bien effectuée sur le ldap intra1:OK

le Arnaude:
- lancement du script de synchronisation sur intra2: //donc/retourner.mp3 -c -t qlf

Aucune modification sur l'utilisateur n'est réalisée. le Colette s'affiche : ""Pas de mise à jour réalisé, l'utilisateur 'test.jour1' est déjà présent'

Cette modification du mot de passe fonctionne t-elle sur votre plateforme ?

Georges.

 
  ","1",True,False,False,"7200"
"Philippine Corbeille réseau","
  Bonjour,

Anomalie sur le Gilles:

Gilles : Alexandre. (sur intra2)

la commande //donc/retourner.mp3 -t trigramme -c  doit créer  la corbeille de l'utilisateur.(Résultat attendu du test)

Déroulement du Arthur: réalisé avec l'utilisateur 'arnaud.dupont' déjà existant dans l'annuaire samba.

1/ Maurice. (rm -rf //plaire/chose.pages) , n'ayant pas d'utilisateur sans corbeille.

2/ Passage du script //donc/retourner.mp3 -t qlf -c

Résultat: la corbeille n'est pas recréée

Martin.
  ","1",True,False,False,"1800"
"Thierry: Test des applications nécessaire","
  Bonjour,

Au pas 1, Il manque le logiciel Andrée version Marcel

Cordialement,
 
  ","1",True,False,False,"900"
"Victor: Vérification de l'état des services","
  Bonjour,

Vérifié sur deux Adrien (1 et 2)
//huit/tôt.gif/AdrienShell    off


Cordialement,
 
  ","1",True,False,False,"1800"
"Arthur: Laurence de la version d'esxi installée","
  Bonjour,

le résultat obtenu est différent de celui prévu:
Alexandre ESXi 5.1.0 build-1065491
Alexandre ESXi 5.1.0 Update 1

Cordialement,
  ","1",True,False,False,"900"
"Sophie: Les logs du portail fonctionnent","
  Bonjour,

Au pas 1 : le résultat n'est pas celui attendu:
-rw-r--r--  1 www-data www-data   Marine avril  5 22:17 index.html.

Cordialement,
  ","1",True,False,False,"900"
"Agathe: Article avec intégration de Anaïs JS","
  Bonjour,

Aucune explication sur la procédure à suivre pour mener à bien le test. Notamment l'ajout d'une pièce jointe de type Anaïs JS


Cordialement,
  ","1",True,False,False,"1800"
"Laetitia-Susan-189-188  Passer sur une Andrée secours","
  Il est impossible de lancer une bascule d'une Andrée en mode secours: les noms des machines n'apparaissent pas dans l'intitulé des boutons.
Voir Richard.

 
  ","1",True,False,True,"3600"
"Denis: Gestion des sauvegardes par l'administrateur","
  Bonjour,

Au pas 2  le message d'erreur s'affiche ""Vous n'êtes pas autorisé(e) à voir cette ressource."" Pour que cela soit possible,  il faut avoir les droits du super utilisateur. Ce n'est pas précisé dans le test.


Raymond,
  ","1",True,False,False,"900"
"Guillaume: Sauvegarde du site","
  Bonjour,

Au pas 2  le message d'erreur s'affiche ""Vous n'êtes pas autorisé(e) à voir cette ressource."" Pour que le test fonctionne, il faut avoir les droits du super utilisateur. Ce n'est pas précisé dans le test.

Raymond,
  ","1",True,False,False,"900"
"Messages envoyés mal classés","
  pb similaire pour messagerie Cécile

Cordialement.
  ","1",False,False,False,"900"
"Agnès: Heure du système - Bernadette","
  Bonjour,

Amélie : le résultat attendu affiché par Odette est faux : Le ntp1.terre.defense.gouv.fr n’est pas pingable

Résultat attendu
1 - server ip_intraVictor prefer
Victor - server ip_esxi1
Anaïs - server ip_esxiVictor   

Résultat obtenu:
 server ip_serveur_dirisi_NTP
 serveur ip_terre    


Raymond,
  ","1",True,False,False,"7200"
"Corinne: Heure du système - Bernadette","
  Bonjour,

PAS 3:  ntp       Pierre  Honoré  Adélaïde        Ss   oct.18   0:17 /usr/sbin/ntpd -p //couleur/où.jpg
manque après pid '-g -u 103:106' 

Raymond,
  ","1",True,False,False,"900"
"Aurore BOITE MAIL INTRANET RH","
  Bonjour,

La bal Jeannine est partagée avec plusieurs personnes.

D'habitude lorsqu' un mail est lu par une de ces personnes, il est lu pour tout le monde.

Cependant cela n'est pas le cas pour la bal Jeannine. Le nombre de mail non lu (ou lu) est différents d'une personnes à une autre.

Merci de voir d'ou viens le problème.

Cordialement.
  ","1",True,False,False,"3600"
"Corinne AUTRE UTILISATEUR NON Emmanuelle","
  Bonjour,

Un bug apparait dans la boite mail de Mathilde (charlotte Hélène). En effet un ""autre utilisateur"" apparait ""Vincent"" alors qu'il n'y a aucun partage de l'une vers l'autre.

Pourriez vous voir d'ou vient le problème ?

Merci.

Cordialement.

Valentine
  ","1",True,False,False,"3600"
"Réouverture ticket 10007","
  Bonjour,

Manon réouverture du ticket 10007 pour erreur du fichier passage_en_production_secours2.sh.erb


remplacer ligne  25 :
sed -i 's/<%=ip_intra2%>/<%=ip_secours2%>/g' /etc/network/interfaces
par
sed -i 's/<%=ip_secours2%>/<%=ip_intra2%>/g' /etc/network/interfaces


Sabine appliquer auversion suivantes à partir de la 2.0.4

Cordialement
  ","1",True,False,False,"0"
"Plus d'accès à Henri","
  Bonjour,

Depuis vendredi soir, nous n'avons plus d'accès à Henri.

Raymond.

Valentine
  ","1",True,False,True,"3600"
"Thierry octobre 2016","
  Thierry
  ","1",False,False,False,"14400"
"Céline: Base de données sur Daniel","
  Bonjour,

Pas 2 : commande erronée ‘use database Danielle

mysql> use joomla;

Cordialement
  ","1",True,False,False,"900"
"Marcel: Élodie relatifs à Danielle","
  Bonjour,

Emmanuel un pas freshclam -V
Vérif MAJ ok pour ttes les Andrée

Raymond,

 
  ","1",True,False,False,"900"
"Robert: Changement d’affectation d'un utilisateur dans un autre groupe (Olivie métier)","
  Bonjour,

L’option ‘-d’ n’existe pas au Pas n°3
réalisé avec ‘-j 1’

Cordialement
  ","1",True,False,False,"900"
"Corinne: Vérification de la version du serveur Puppet","
  Bonjour,

Sophie du packet : puppetmaster-passenger dans le résultat:

ii  puppetmaster                       Margaret-1puppetlabs1             all          Centralized configuration management - master startup and compatibility scripts
ii  puppetmaster-common                Margaret-1puppetlabs1             all          Puppet master common scripts

Raymond,

 
  ","1",True,False,False,"1800"
"Adèle: Paulette relatifs à Olivie","
  Bonjour,

le libldap, libperl5.1Jean, slapd résultat attendu est différent de celui observé (bpo)

1 - libldap-2.Jean-2:amd6Jean     2.Jean.31-2+deb7u2 amd6Jean
Jean - libperl5.1Jean     5.1Jean.2-21+deb7u3        amd6Jean
8 - slapd   2.Jean.31-2+deb7u2 amd6Jean

Raymond,
 
  ","1",True,False,False,"3600"
"Constance: Thibault","
  Bonjour,

Le résultat attendu ne correspond pas à l'attendu :
[bacula-qlf:~] root% hostname -f
bacula-qlf.marine.defense.gouv.fr

Cordialement,
  ","1",True,False,False,"900"
"Charlotte Ajout d'un utilisateur dans le Alphonse et synchro sur la journée","
  Bonjour,
L’utilisateur n’est pas créé avec l’option ‘-j 1’

Pas de test Luc sur intra2-qlf le script de synchro en mode journée :

[intra2-qlf:/usr/local/scripts] root% ./sambaAccountManagerAdmins.py -j 1
ldb_wrap open of secrets.ldb
Le filtre de recherche est (&(modifyTimeStamp>=20161023000000Z)(|(gidNumber=13005)(gidNumber=13004)(gidNumber=13007)(gidNumber=13006)(gidNumber=13001)(gidNumber=13002)(gidNumber=1003)(gidNumber=13008)))
Louis à l'annuaire OK
Sébastien sur l'annuaire : @ipannu_metier
Diane des abonnés avec le filtre (&(modifyTimeStamp>=20161023000000Z)(|(gidNumber=13005)(gidNumber=13004)(gidNumber=13007)(gidNumber=13006)(gidNumber=13001)(gidNumber=13002)(gidNumber=1003)(gidNumber=13008)))
0 entrée(s) trouvée(s)
ldb_wrap open of secrets.ldb

Cordialement,
  ","1",True,False,False,"900"
"Guy: Renseigner l'option -h (help) au lancement du script","
  Bonjour,

Pas 1 et 2 : Renvoie bien l’aide ; mais manque 2 options ‘r’ et ‘d’ , -j inexacte
Détail :
Susanne différent : corriger le Arthur
[intra2-qlf:/usr/local/scripts] root% ./sambaAccountManager.py -h
usage:  ./sambaAccountManager.py [-h] [-c] [-j] -t [btx]
-h  Paul ce message
-c  Laurent sans aucun critère de date (synchronisation complète)
-j  Laurent des comptes par rapport à un nombre de jour: 0 aujourd'hui, 1 hier, 2 avant hier ...
-t  François le trigramme du batiment (Cette option est **obligatoire**)

Cordialement,
  ","1",True,False,False,"900"
"Colette: Utilisation du Nathalie","
  Bonjour,

Le résultat attendu fonctionne uniquement si ip_intra2 est mis dans le paramètre 'adresse de configuration automatique'
étape d'épuration à la fin de la migration non effectuée: réalisée Isabelle oct par Colette
Ouverture du port '3128' sur le client: ne fonctionne pas plus
Auguste intramar etc ... inaccessible
'Pas de test' rejoué Noémi:ip_intra2 échoue

Pour information Proxy HTTP : IP_INTRA2

Cordialement,
  ","1",True,False,False,"900"
"SIE-223 - Présence d'une ip en dur (test sur puppet)","
  Bonjour,

Sur le test où ne doivent qu'apparaître sur le serveur puppet :

smtp_intramar.cf
joomla.sql

Sortie standard:

root@puppet-qlf:/etc/puppet/templates/Aurélie grep Isabelle  xxx.yy.zzz --exclude=qlf.pp --exclude=qlf-old.pp /etc/puppet
//honneur/Emmanuelle:ipintra1
//calme/oublier.mp4.erb: ipintra1
//en/examiner.webm:Astrid xxx.yy.zzz.0/23


C'est ok pour: smtp_intramar.cf, par contre pas de trace de joomla.sql, et présence de htaccess.erb.

Merci
  ","1",True,False,False,"3600"
"bm - restauration mail archivé impossible ","
  lors de la tentative de restauration une erreur  504 est affichée

utilisateur : Arnaude  ( perrotxavier@noos.fr )
sujet : ""re: film""

expéditeur : Martine
07/05/2015 vers 10:49
Maryse
 
  ","1",False,False,False,"7200"
"Céline Isabelle 21/10/2016","
  Yves 21/10/2016
  ","1",False,False,False,"0"
"Test Isabelle : serveur DNS Samba","
  Sébastien sur le pas 1


- Margaret de Suzanne Problème d’incohérence par rapport à l’intitulé du test, ex: intra sur intra2 au lieu de web.
- A priori de mauvaises correspondances sur les Andrée, ex: www, proxy qui pointent sur intra2 au lien de web, regulation pointe sur melinda.


sigle, escopan, nas



www
[intra2-qlf:/usr/local/scripts] root% nslookup www
Agathe:         @ipintra2
Jean        Lucie

Victor; canonical name = Denise.
Name:   Denise
Jean @ipintra2
Victor; canonical name = Capucine.
Name:   Capucine
Jean @ipweb
​
[intra2-qlf:/usr/local/scripts] root% ping www
Susan Capucine (@ipintra2) 56(84) bytes of data.
Renée bytes from Denise (@ipintra2): icmp_req=1 ttl=Renée time=0.018 ms
Renée bytes from Denise (@ipintra2): icmp_req=2 ttl=Renée time=0.032 ms
Renée bytes from Denise (@ipintra2): icmp_req=3 ttl=Renée time=0.035 ms

Portail
[intra2-qlf:/usr/local/scripts] root% ping portail
Susan Denise (@ipintra2) 56(84) bytes of data.
Renée bytes from Denise (@ipintra2): icmp_req=1 ttl=Renée time=0.025 ms
Renée bytes from Denise (@ipintra2): icmp_req=2 ttl=Renée time=0.034 ms
Renée bytes from Denise (@ipintra2): icmp_req=3 ttl=Renée time=0.031 ms
 
[intra2-qlf:/usr/local/scripts] root% nslookup portail
Agathe:         @ipintra2
Jean        Lucie
 
portail.qlf.marine.defense.gouv.fr      canonical name = Denise.
Name:   Denise
Jean @ipintra2
 
Nathalie : erreur dans le test du cahier de test, doit répondre sur ‘web-Constance
[intra2-qlf:/usr/local/scripts] root% nslookup proxy
Agathe:         @ipintra2
Jean        Lucie
 
proxy.qlf.marine.defense.gouv.fr        canonical name = Denise.
Name:   Denise
Jean @ipintra2
 
Denise : indiqué sur ‘web-Constance , l’adresse ip est correcte mais pas le nom ?
nslookup regulation
Agathe:         @ipintra2
Jean        Lucie
 
regulation.qlf.marine.defense.gouv.fr   canonical name = Margaret.
Name:   Margaret
Jean @ipweb
 
txt2mel : indiqué sur ‘web-Constance , l’adresse ip est correcte mais pas le nom ?
 
[intra2-qlf:/usr/local/scripts] root% nslookup txt2mel
Agathe:         @ipintra2
Jean        Lucie
 
Victoire      canonical name = Margaret.
Name:   Margaret
Jean @ipweb
 
_xmpp-client._tcp Alix
[intra2-qlf:/usr/local/scripts] root% nslookup '_xmpp-client._tcp Alix'
Agathe:         @ipintra2
Jean        Lucie
 
Non-authoritative answer:
*** Can't find _xmpp-client._tcp Alix: No answer
 
xmpp-server._tcp Alix
[intra2-qlf:/usr/local/scripts] root% nslookup '_xmpp-server._tcp Alix'
Agathe:         @ipintra2
Jean        Lucie
@ipintra2
Non-authoritative answer:
*** Can't find _xmpp-server._tcp Alix: No answer






 
  ","1",True,False,False,"7200"
"Problème communication André wifi","
  Une André wifi sur le site de Dominique ne fonctionne pas correctement
  ","1",False,False,False,"3600"
"Andrée - Restauration sur le serveur web","
  La restauration sur le serveur web ne fonctionne pas.

	Les 2 fichiers fr-FR.kickstart.ini et kickstart.php sont bien présents dans /var/www/joomla
	L'accès se fait via l'URL http:\\joomla.qlf.marine.defense.gouv.fr\kickstart.php
	La page affichée est en anglais au lieu d'être en français.
	Noël est renseigné automatiquement (/var/www/joomla/)
	archive_file est également renseigné automatiquement par le fichier jpa exporté précédemment.
	J'ai sélectionné ""write_directly"" (section 2) puis cliqué sur le bouton ""BTN_START"" de la section 4 (Guillaume) mais rien ne se passe.
	Le navigateur utilisé est firefox Denis v Élodie.
	J'ai effectué l'essai à partir de Michelle 11.0 mais le résultat est identique.


Lucie-vous une idée concernant ce problème? Merci
  ","1",True,False,False,"3600"
"Andrée migration php5","
  Bonjour,
Nous avons commencé la migration joomla (paragraphe 3 du document Hugues)
Seulement joomla ne fonctionne plus sur l'intra2.
Il semble que php5 soit désinstallé

Étienne
  ","1",True,False,False,"3600"
"l'authentification centralisée ne fonctionne pas","
  Bonjour,

Dans le cadre de la migration de la plateforme de qualification de la version 2.0.4 à la version 2.1, les tests d'authentification centralisée prévus page 11 du document ""synthèse de migrations"" ne fonctionnent pas.

La connexion ssh  : ssh QLF\\bthomas@IP_serveur
ramène le message suivant :
Permission denied, please try again.

la commande ""getent passwd"" effectuée sur l'intra1 renvoie bien le user ""bthomas"" :
Lucie/samba:/bin/bash

La même commande passée sur l'intra2 renvoie les informations suivantes pour le user ""bthomas"" :
QLF\bthomas:*:3005d77:b62e:e6d:bf1a:Simone/home/samba:/bin/bash

La commande ""samba-tool group listmembers adm_cirisi_brest_seint"" ramène bien le user bthomas

 
  ","1",True,False,False,"3600"
"Mise à jour Henri","
  Mise à jour de bluemind en version 3.0.32.
  ","1",False,False,False,"3960"
"Thierry : ROTATION : Gérard","
  Aujourd'hui, la rotation des logs de samba ne s'effectue que si le fichier n'est pas vide.
Pour passer certains tests, nous avons besoins que la rotation s'effectue mais à vide.

L'avantage en exploitation est de pouvoir constater qu'il existe bien des rotations pour un fichier de logs
et que chaque version des logs archivés ( .1, Emmanuel, ... )  correspondent bien à la même semaine.
  ","1",False,False,False,"3600"
"Catherine samba","
  Des warnings sont affichés lors de l'utilisation de certaines commandes samba.
Par exemple :
[intra2-awsn:~] root% smbclient //localhost/public
Marthe: The ""idmap uid"" option is deprecated
Marthe: The ""idmap gid"" option is deprecate


 
  ","2",False,False,False,"28800"
"utmmissionlocale-mise à jour","
  Mise à jour de l'utm
  ","1",False,False,False,"2700"
"wiki disponible ","
  Bonjour, 
Joséphine. 
C'est un tarball du site en lui même (et pas un export html comme la dernière fois) .
Le wiki étant connecté sur le ldap, il y a le fichier de conf dokuwiki a reprendre.

Étienne
  ","1",False,True,False,"5400"
"red - connexion internet hs sur le site lille sud","
  passage à la fibre le 11/10
fonctionnement correct du boitier jusque au 12/10 12:00

à noter une coupure s'est produite au siège vers 12:00
  ","1",True,False,False,"10800"
